BANC,FAFB,MCNS
720575941511774284,720575940627941242,129659
720575941511635665,720575940642926372,96443
720575941511606994,720575940612119758,77997
720575941516084314,720575940643918103,36330
720575941516073875,720575940625752778,159466
720575941516173059,720575940616107626,11548
720575941516165722,720575940625408796,81596
720575941516150106,720575940616211174,65040
720575941511390673,720575940627560386,37779
720575941511193554,720575940634211508,519234
720575941687321100,720575940620905638,66035
720575941687289206,720575940634124430,70034
720575941687276812,720575940624703979,151364
720575941687270518,720575940634296951,72755
720575941685743343,720575940652749473,37546
720575941685691375,720575940620287820,30777
720575941685420783,720575940628694991,149279
720575941686194700,720575940635981759,41219
720575941516251747,720575940640277080,539157
720575941516351737,720575940627820104,91163
720575941511561426,720575940611329137,19222
720575941511546578,720575940639454848,40316
720575941511522770,720575940622738923,149366
720575941516147555,720575940608048853,16278
720575941516144730,720575940616345693,30080
720575941516124163,720575940619624795,29095
720575941516218259,720575940626851632,38927
720575941568305658,720575940628361554,366006
720575941481806671,720575940636768613,430178
720575941568671220,720575940620101870,75099
720575941511477714,720575940634733025,120423
720575941511473996,720575940615659521,16078
720575941511446226,720575940634557335,55072
720575941516197881,720575940630500394,73462
720575941516268378,720575940610409957,37004
720575941510937554,720575940629129342,21834
720575941510862352,720575940628917763,90476
720575941511307218,720575940628403538,12432
720575941511218130,720575940638615529,39796
720575941516349331,720575940618860081,533022
720575941516321785,720575940616318045,16235
720575941516312825,720575940611561965,34140
720575941667645683,720575940645676579,63017
720575941481971709,720575940632005573,18661
720575941516384505,720575940639467829,195327
720575941516550035,720575940617813222,206687
720575941516483475,720575940626557186,518776
720575941516480110,720575940659703937,45906
720575941516476665,720575940623446601,43387
720575941516794796,720575940621632646,177096
720575941516750552,720575940616067890,35239
720575941568595826,720575940618911901,44846
720575941568780282,720575940612992479,18466
720575941481379151,720575940645362467,83832
720575941481447075,720575940620591837,19590
720575941510981586,720575940619548225,199328457
720575941510944722,720575940621648225,109397
720575941516698127,720575940613191591,436612
720575941516695289,720575940615734850,227415
720575941510831888,720575940627109991,435223099
720575941510788050,720575940629767161,342961
720575941510780626,720575940623548493,45596
720575941510762256,720575940627951376,513949
720575941510747920,720575940628970087,30613
720575941511104784,720575940642602203,13152
720575941511078416,720575940630815735,536011
720575941516599699,720575940642275725,169088
720575941516877459,720575940640864675,111682
720575941481403555,720575940614837811,50682
720575941481306310,720575940611712632,19731
720575941510648848,720575940622241160,559410
720575941510645970,720575940621946945,15688
720575941510620882,720575940650522614,24592
720575941510604048,720575940621335167,13017
720575941510599122,720575940629199619,54133
720575941510576144,720575940626608712,53283
720575941517053356,720575940645180360,61202
720575941486259778,720575940632107033,86983
720575941565072791,720575940620034401,17047
720575941485994758,720575940615964555,523615
720575941565131159,720575940633292708,27193
720575941485907010,720575940628526636,164849
720575941687378927,720575940609561646,89222
720575941408647727,720575940618007710,524677
720575941350531376,720575940614572463,36929
720575941347011031,720575940630607212,31196
720575941324875056,720575940625531884,155787
720575941324429104,720575940634201195,518677
720575941644405192,720575940636137591,79679
720575941510037714,720575940622950844,814684
720575941510248402,720575940629803264,88476
720575941510212880,720575940616355257,31552
720575941564797847,720575940630991567,11643
720575941486336578,720575940617622219,53101
720575941481351843,720575940644438039,12398
720575941667615219,720575940644255255,11546
720575941569122418,720575940658902401,80415
720575941481212579,720575940630773559,95745
720575941481142351,720575940621360264,126699
720575941481093027,720575940633117580,526311
720575941517239724,720575940626801551,94516
720575941565185543,720575940633176111,75018
720575941510667280,720575940646521732,17482
720575941516943982,720575940613581378,526663
720575941516916115,720575940633211975,17180
720575941517386924,720575940618873501,130074
720575941517378476,720575940619296960,121040
720575941517869484,720575940620348769,15791
720575941517861804,720575940659866753,21203
720575941517111150,720575940614421702,551659
720575941517101715,720575940629734442,169403
720575941517083564,720575940618888246,37471
720575941510148023,720575940623805159,213338
720575941510102032,720575940618785473,66291
720575941510064594,720575940627902268,101032
720575941518048428,720575940629978666,121769
720575941518026412,720575940628680177,70651
720575941517535404,720575940631284511,75730
720575941517462232,720575940625652972,76366
720575941517451692,720575940632414350,78475
720575941517447571,720575940611868825,817019
720575941517397139,720575940625494093,500328
720575941517902252,720575940619416881,224061
720575941481080227,720575940617917579,524251
720575941509427666,720575940634344217,147587
720575941510031632,720575940632640737,112700
720575941510028754,720575940622637567,580334
720575941510008336,720575940615392618,43308
720575941509895184,720575940643977070,298264
720575941517727342,720575940622984701,23761
720575941517711832,720575940611881395,23165
720575941517708142,720575940601206499,128768
720575941481045155,720575940629686339,24466
720575941569643890,720575940617077056,65069
720575941569709050,720575940619343952,16233
720575941518302424,720575940621730557,242879
720575941518246327,720575940624124956,34719
720575941517924780,720575940603636913,12150
720575941518120108,720575940640613339,41533
720575941518110124,720575940630902609,102840
720575941518426284,720575940605541920,197319
720575941518421164,720575940606069937,79671
720575941564757143,720575940624406986,558665
720575941486452034,720575940623455868,14682
720575941509718544,720575940626902602,134322
720575941509704208,720575940625988751,35062
720575941509680338,720575940635066798,117314
720575941518367148,720575940632939181,92112
720575941481090467,720575940616541341,32790
720575941518321880,720575940621456349,246999
720575941518637491,720575940610590869,81718
720575941518610542,720575940639090395,273974394
720575941518532012,720575940626972676,54741
720575941518525910,720575940627727848,85099
720575941509197778,720575940608801749,52140
720575941509184129,720575940604988332,835949054
720575941486588482,720575940613461043,13829
720575941564655158,720575940615279419,61192
720575941518138796,720575940604167712,28169
720575941518129068,720575940620061793,38326
720575941564643840,720575940636873791,12152
720575941518483383,720575940610502851,28791
720575941518477484,720575940608020491,160227
720575941518736088,720575940614395538,38000
720575941518725811,720575940624188365,58020
720575941518693230,720575940630411535,155793
720575941480722851,720575940621470028,262865
720575941508635664,720575940607838473,40873
720575941508877185,720575940635774303,17031
720575941508861278,720575940620822893,397749
720575941508860801,720575940645946756,71339
720575941518359662,720575940625206549,55257
720575941508828289,720575940631562065,14754
720575941508788258,720575940638542936,173565
720575941509202049,720575940624946183,206207
720575941480728032,720575940630575042,14240
720575941667036081,720575940614780219,137843
720575941569996146,720575940609590596,923628
720575941518916718,720575940626632721,52680
720575941518853848,720575940633555425,901811
720575941518828760,720575940618358597,105615
720575941681264061,720575940622917876,33797
720575941681232317,720575940629888599,916503
720575941519052972,720575940632636959,60241
720575941519045292,720575940612251746,197844
720575941519044312,720575940612744618,241461
720575941519029420,720575940644916532,104669
720575941508585744,720575940627168003,71041
720575941508568866,720575940625054647,263851661
720575941508564865,720575940652650486,106911
720575941508559198,720575940615879995,158211
720575941518954668,720575940623791799,55111
